Customer ID,Gender,Age,Income (USD/Month)
31114,1,21,18339
30974,1,24,14902
30897,1,24,14752
6561,1,29,10183
6234,1,21,17310
8434,1,34,2284
7758,1,22,14353
8282,1,34,16012
6185,1,62,11004
7282,1,50,14102
6246,1,61,18134
8375,1,46,22149
7685,1,40,13298
6237,1,37,15515
6971,1,29,3723
7151,1,29,4577
8515,1,50,23925
8427,1,26,14734
6763,1,36,19153
6862,1,28,23404
6449,1,26,2704
6810,1,27,21152
8284,1,29,10898
6074,1,28,26676
8640,1,36,8768
8445,1,63,6505
7442,1,29,16597
8734,1,32,2571
8217,1,33,22085
8829,1,23,9977
6193,1,25,16153
8683,1,56,29023
8452,1,23,31110
6918,1,30,20909
8085,1,61,11699
6366,1,35,19023
7742,1,22,13633
6191,1,30,24122
8590,1,44,15150
7953,1,33,14170
6041,1,39,23088
6384,1,49,4874
8626,1,25,16840
7894,1,30,24145
6720,1,23,3031
7055,1,49,12233
11941,1,42,6871
9200,1,58,10220
10299,1,30,3578
55501,1,58,14848
56759,1,45,33965
56509,1,23,19718
2936,1,25,23656
777,1,22,6194
8,1,20,7496
2689,1,18,22436
2561,1,54,6299
1713,1,28,17517
2375,1,23,20629
2721,1,19,20082
571,1,22,12853
765,1,22,24698
686,1,39,17436
2399,1,24,17322
944,1,24,13413
1835,1,30,20640
2866,1,23,13256
2617,1,26,7144
2550,1,51,16842
26,1,44,5343
2923,1,23,19742
1888,1,37,5600
2946,1,39,5871
207,1,25,11149
2774,1,61,15648
420,1,25,34913
2655,1,60,16883
115,1,62,21263
1775,1,23,18822
2419,1,29,13337
1696,1,60,3787
674,1,33,18309
2663,1,46,22225
16685,1,55,14221
16137,1,25,32433
17717,1,33,24370
23930,1,34,19940
21259,1,45,28113
22454,1,28,20052
47883,1,25,16392
46368,1,23,5363
45875,1,26,24872
18652,1,39,6997
20505,1,19,23233
20938,1,20,19139
18388,1,30,2216
18130,1,40,14022
20546,1,20,17360
19516,1,22,27638
19388,1,29,9485
20275,1,35,6070
20454,1,65,34936
19877,1,38,16684
20349,1,58,22882
19504,1,40,13753
20149,1,29,20263
19492,1,24,18978
19253,1,22,2128
20773,1,18,23321
20588,1,33,23163
20821,1,24,19167
19045,1,42,19670
19216,1,59,13177
18278,1,26,11969
19374,1,33,18595
42845,1,26,16865
44544,1,47,13184
43168,1,34,5663
42787,1,39,2825
42747,1,29,14818
42496,1,59,12602
44142,1,32,24736
43817,1,37,22623
43845,1,25,32759
43089,1,61,17089
42193,1,34,14722
43283,1,34,6314
44780,1,21,6147
43998,1,19,25224
44844,1,39,6093
42009,1,30,16323
43093,1,26,10061
42432,1,37,2583
43554,1,23,3675
42843,1,49,16272
44490,1,24,16600
42087,1,26,28677
44215,1,40,25168
44853,1,19,10081
43259,1,54,13201
42444,1,50,20268
42503,1,23,23687
42847,1,39,5844
43446,1,29,17900
44368,1,28,20078
42014,1,25,13977
43662,1,35,5571
42337,1,43,34356
42364,1,53,3098
42260,1,61,13057
42622,1,40,14809
43991,1,25,2474
42849,1,24,10245
43538,1,36,3336
42263,1,19,6243
43420,1,26,7034
42527,1,36,12507
44871,1,28,25777
44188,1,24,12510
43212,1,36,4838
44304,1,21,15126
44160,1,26,11166
43965,1,30,23809
44695,1,24,23146
42625,1,60,14379
44630,1,38,17242
42883,1,42,4156
42982,1,21,18886
44431,1,61,5977
44074,1,24,11410
42027,1,18,18431
43325,1,32,22377
43637,1,55,16922
43224,1,38,31228
43640,1,58,6021
43835,1,24,7711
43022,1,22,23818
44364,1,46,14727
42030,1,38,3651
42732,1,32,3794
43097,1,40,2501
42122,1,28,6278
43657,1,31,18549
42528,1,59,10372
43793,1,35,18490
43092,1,26,3142
44558,1,55,2242
44052,1,49,11583
44971,1,64,8105
43438,1,32,21234
44911,1,61,11327
44718,1,35,10161
43460,1,49,20285
44099,1,53,20396
44522,1,35,23310
42443,1,21,20265
44221,1,28,24106
42896,1,43,9729
43471,1,35,19114
43652,1,19,9198
43163,1,31,24237
42022,1,64,9723
43489,1,30,7542
42162,1,52,14914
42423,1,30,9292
43923,1,33,34731
44310,1,20,10455
42744,1,23,19162
42997,1,34,13714
43522,1,57,6106
42222,1,44,13662
44242,1,34,33482
42513,1,18,18739
42704,1,21,4508
44247,1,37,3060
42866,1,18,9137
43124,1,30,18681
42948,1,43,23176
44385,1,40,18822
43909,1,23,20408
44819,1,42,32643
44977,1,26,21510
43764,1,21,7296
43107,1,55,11282
42809,1,28,8697
42020,1,58,20154
42241,1,32,23021
43258,1,63,14217
43019,1,29,2830
42687,1,40,25812
42358,1,40,16877
44751,1,30,4878
43324,1,51,5987
43950,1,26,22821
44970,1,20,5430
42045,1,19,3499
44049,1,35,25225
38551,1,29,22247
38952,1,27,2177
36825,1,35,7249
38056,1,35,11614
37530,1,39,18470
36888,1,29,11668
38042,1,41,22722
37375,1,32,24599
37064,1,24,12723
37960,1,58,20442
36448,1,38,17460
38062,1,40,23314
37384,1,52,23666
38376,1,31,3885
36088,1,49,12084
37583,1,30,6672
13307,1,35,9516
13290,1,23,19092
12137,1,49,11419
12920,1,24,24021
12506,1,37,5443
12380,1,39,27227
14975,1,19,11273
12725,1,44,21787
13395,1,58,13771
14457,1,34,13109
40021,1,41,3035
41789,1,40,20894
53995,1,24,12065
53854,1,37,18480
52444,1,22,7495
52994,1,34,3713
52191,1,25,20018
52308,1,60,17352
52973,1,30,7678
51237,1,36,23485
51900,1,27,2588
53438,1,29,20421
52554,1,29,8718
28548,1,23,11480
27051,1,38,17992
29459,1,32,22342
28658,1,38,8845
28076,1,28,34551
28956,1,58,6094
28846,1,47,3727
28416,1,20,13038
27006,1,40,10418
29547,1,42,20099
27753,1,28,14998
27937,1,47,15362
27310,1,18,3021
29010,1,23,6873
28751,1,25,15892
28469,1,28,25654
27679,1,26,24398
29822,1,37,21854
33693,1,43,2401
34554,1,60,8823
34923,1,53,13537
35177,1,25,30260
34307,1,38,3438
58578,1,21,3144
59900,1,41,6563
59781,1,46,13855
57321,1,33,2243
58987,1,56,23240
57284,1,34,6607
59453,1,30,9396
59604,1,35,23507
59965,1,43,19077
59489,1,55,20969
57050,1,57,3901
57642,1,33,10737
59224,1,31,16869
57118,1,53,28977
58762,1,28,17438
57509,1,25,2325
59518,1,26,21788
58228,1,63,24694
59677,1,48,27252
58370,1,28,19651
58815,1,48,15981
58104,1,61,4436
58308,1,24,8929
57320,1,38,24614
57549,1,29,19199
58216,1,33,2059
59573,1,29,21790
57143,1,25,4879
57910,1,29,23053
57334,1,35,5374
57580,1,28,8833
57224,1,65,19268
59559,1,39,13453
58258,1,36,5178
59595,1,31,33756
58757,1,60,26974
58380,1,60,20349
59378,1,61,13732
59398,1,36,17535
57517,1,38,14075
59599,1,37,17194
58414,1,30,3565
58297,1,21,17846
59924,1,55,4870
57507,1,57,24889
57071,1,22,4811
57820,1,26,13113
58807,1,19,2330
59079,1,22,30397
59760,1,30,18944
59160,1,48,20196
57654,1,57,21306
59593,1,40,14334
59925,1,36,24313
59422,1,53,14841
57251,1,18,23495
58292,1,27,24958
5996,1,38,4451
5460,1,48,15600
5216,1,34,8081
3232,1,56,8211
5423,1,60,31616
5967,1,63,3235
5776,1,40,6366
4975,1,59,29553
4806,1,23,20281
5062,1,49,19439
3883,1,25,12614
3763,1,41,2541
5521,1,24,2168
3336,1,33,17628
5614,1,23,22628
3448,1,32,3300
4302,1,34,4247
3177,1,32,11409
3580,1,37,21175
3070,1,35,11551
5080,1,40,2112
4732,1,26,15472
3220,1,21,24512
3547,1,47,22778
5466,1,55,5442
3060,1,39,23820
3591,1,29,15660
4994,1,30,8731
5925,1,61,9348
4878,1,37,10029
3149,1,39,15776
4166,1,25,5784
3630,1,28,20877
3297,1,32,16200
3828,1,27,17528
3902,1,33,25959
4548,1,40,21588
3032,1,28,16289
3616,1,53,13298
5121,1,18,19523
4690,1,18,18287
3720,1,59,27570
4039,1,21,7695
5241,1,30,30142
3563,1,54,18622
4287,1,21,16512
5763,1,30,3573
5891,1,33,5693
3099,1,35,9786
3255,1,33,18704
4009,1,32,18370
5072,1,34,24259
5663,1,38,3917
5564,1,21,22923
3657,1,49,10451
3214,1,39,15705
4496,1,35,11279
3439,1,20,6538
3208,1,36,21102
3548,1,19,3092
4970,1,40,16017
5258,1,36,9464
5330,1,28,8985
4274,1,24,6839
5387,1,40,3083
5562,1,31,19594
3334,1,59,15651
3684,1,45,13876
5476,1,37,13560
4963,1,35,24059
4283,1,20,23107
4169,1,32,21786
3425,1,19,15886
4731,1,28,2770
5840,1,21,13403
5652,1,40,22145
5139,1,22,27006
3905,1,26,13637
5778,1,19,7032
4281,1,65,6853
3124,1,55,30135
3107,1,46,11873
3575,1,38,33334
5492,1,37,12089
3222,1,56,18971
4100,1,20,25437
4208,1,23,3103
4045,1,40,7070
4561,1,43,15082
5771,1,28,19908
4376,1,46,17483
4538,1,31,31046
5483,1,27,10879
5446,1,19,30035
3095,1,33,10614
5009,1,19,12638
5761,1,54,2541
4002,1,19,11751
4334,1,51,13622
3040,1,23,8927
5081,1,25,23773
4908,1,60,8396
3705,1,34,17681
4249,1,20,18362
5096,1,39,16136
4043,1,34,7982
3535,1,32,20189
3816,1,27,15825
5393,1,55,22586
4617,1,36,13507
3391,1,58,31895
4311,1,51,17970
5365,1,36,19055
4529,1,51,10603
4900,1,42,11242
3650,1,56,28596
5958,1,20,2213
4260,1,25,2977
5156,1,21,15004
5432,1,58,12324
4125,1,35,4767
5269,1,63,16818
3619,1,21,6217
5465,1,59,17245
3872,1,21,14941
3856,1,44,13906
3933,1,46,23065
4961,1,20,9454
3935,1,30,9186
3604,1,25,14579
5914,1,56,13886
3353,1,22,11416
4380,1,24,6301
3797,1,25,5110
5813,1,44,8645
4387,1,29,17301
3267,1,24,10324
3628,1,38,20765
5472,1,20,5478
4119,1,33,34818
5619,1,35,33817
4363,1,42,17352
5708,1,43,15735
3067,1,40,7691
3735,1,24,23478
4722,1,51,13765
3946,1,19,9451
4891,1,25,20910
5946,1,61,8078
4150,1,19,13752
3228,1,48,11697
3114,1,23,20510
3835,1,49,6180
4368,1,28,23736
3430,1,49,14197
4847,1,20,14795
4337,1,33,19666
3252,1,37,2931
4176,1,31,10528
4014,1,19,12549
26938,1,53,15078
26152,1,25,19696
24918,1,24,10592
26802,1,20,31428
26949,1,32,9187
25349,1,26,12466
24172,1,24,7195
24455,1,23,6676
26808,1,50,28202
24981,1,35,2164
24998,1,31,2538
26906,1,38,13900
26176,1,24,19009
25734,1,18,9246
25469,1,59,15652
24021,1,26,16064
32255,1,58,31365
30630,1,29,15296
30957,1,27,13108
32805,1,22,10505
31420,1,20,2975
31035,1,18,23508
32764,1,35,17943
32893,1,23,18701
6531,1,34,3541
8541,1,39,19673
7991,1,18,26005
7844,1,61,21961
7470,1,23,15765
8202,1,38,19246
6755,1,23,8923
6404,1,32,21984
7833,1,24,16646
7767,1,29,6082
8500,1,40,14670
6145,1,29,32753
6103,1,27,19270
7050,1,26,6057
6898,1,59,13082
6822,1,30,6648
7269,1,48,20151
6864,1,62,20562
6962,1,24,8185
7187,1,59,16326
6948,1,24,5884
6837,1,58,10485
6385,1,24,21195
6571,1,62,11301
7348,1,25,18302
6583,1,64,23472
7117,1,23,22671
6311,1,30,14948
7202,1,63,15601
8604,1,56,24984
7571,1,28,17800
7889,1,31,4473
7431,1,47,20106
7482,1,20,13670
8112,1,60,4909
6076,1,40,9174
7337,1,40,18450
7968,1,26,22473
7063,1,18,6043
6996,1,37,2283
8788,1,20,12217
8310,1,54,21747
7222,1,40,9451
7609,1,25,7212
6936,1,22,2629
6350,1,59,13246
8811,1,28,11106
6035,1,39,8712
8520,1,33,7603
8347,1,23,19654
7868,1,19,2991
7648,1,34,7271
7633,1,55,26061
8956,1,20,5734
8904,1,33,21105
8271,1,35,25734
8817,1,36,32620
7701,1,31,2651
6468,1,65,18094
6566,1,40,5900
6514,1,35,17577
7788,1,26,2775
6367,1,30,34887
7325,1,21,24377
7010,1,26,3360
8530,1,44,20501
7529,1,62,23773
8538,1,35,12316
6210,1,32,11144
8201,1,26,14510
8433,1,28,7866
6026,1,47,28758
8439,1,58,5844
6137,1,60,15117
6831,1,44,18933
7155,1,57,6614
8101,1,46,5731
6681,1,20,11695
6596,1,40,6543
8259,1,56,16790
7165,1,18,16136
8778,1,28,8294
7251,1,60,14333
6334,1,22,21658
6473,1,31,27158
6152,1,54,22356
8561,1,27,9829
7790,1,46,19783
7981,1,53,33554
9634,1,28,21510
10109,1,56,6020
11844,1,54,3445
11259,1,39,21065
55644,1,20,11323
55584,1,19,10015
1750,1,28,28689
457,1,35,34302
2705,1,40,22525
2191,1,27,8756
910,1,62,12093
1811,1,28,17204
1354,1,36,16973
2916,1,46,19704
1017,1,40,18353
731,1,48,19675
2447,1,33,21811
1069,1,37,4123
728,1,52,30463
2817,1,38,24022
784,1,33,9209
1862,1,50,6308
1681,1,30,20414
1718,1,38,10942
1437,1,21,26474
21,1,39,15375
2033,1,20,23992
666,1,34,10642
2614,1,21,31912
2186,1,32,17734
1097,1,20,28302
2247,1,44,8408
2011,1,62,11382
2015,1,63,23863
250,1,27,17075
15,1,35,2951
764,1,25,8947
2538,1,19,22754
2007,1,56,14409
1842,1,29,8839
1733,1,44,21841
581,1,34,34612
2123,1,24,17232
1744,1,51,14600
1539,1,27,5704
1926,1,52,10278
2740,1,27,24654
1207,1,32,30011
2175,1,33,21797
1054,1,37,22918
2152,1,43,22201
1670,1,25,24019
276,1,28,16009
2531,1,39,24264
850,1,56,12254
2388,1,56,17970
2737,1,40,11636
569,1,61,6904
1667,1,43,19451
2045,1,34,4171
1008,1,44,24794
1812,1,34,2142
2734,1,29,20435
2444,1,55,27962
2618,1,22,24089
2971,1,27,20784
1421,1,33,34335
1504,1,32,10285
1264,1,26,20289
2090,1,39,13820
983,1,28,2157
2688,1,22,13651
1941,1,36,16347
275,1,45,15295
585,1,29,7031
2708,1,30,23726
1563,1,24,10066
2002,1,23,4014
515,1,35,19070
148,1,29,12988
328,1,20,7999
706,1,19,11761
165,1,26,9701
2713,1,39,30768
520,1,38,11294
2511,1,19,27816
814,1,64,33986
1457,1,34,23445
1102,1,23,11789
537,1,39,24122
884,1,23,18668
1119,1,31,16289
2670,1,37,12671
1677,1,57,12975
763,1,32,9788
356,1,25,19905
1902,1,36,4312
2628,1,59,11934
1397,1,21,23948
2127,1,26,8878
117,1,61,19825
863,1,19,5464
2415,1,19,26088
2482,1,18,5093
836,1,18,15150
2451,1,53,6259
1712,1,43,11832
1641,1,40,29721
589,1,20,19991
2470,1,54,13126
1762,1,62,4016
778,1,47,20909
2288,1,33,8637
1990,1,39,23999
1242,1,26,4152
962,1,49,10060
97,1,45,3855
579,1,50,23635
1391,1,21,6828
1756,1,40,32182
1522,1,35,10696
72,1,41,16769
1282,1,50,24392
1162,1,39,34989
2604,1,26,23559
39,1,23,18059
388,1,25,11432
1320,1,40,17407
1805,1,37,20376
2366,1,56,18371
129,1,21,7853
2497,1,33,26108
2919,1,19,18572
304,1,22,19013
2894,1,36,2530
1414,1,37,8482
2084,1,47,18252
565,1,36,4124
1611,1,43,18253
1413,1,23,11711
1071,1,58,9998
2457,1,28,34151
2298,1,32,21346
1195,1,20,28096
1545,1,22,17148
2579,1,57,19157
1515,1,44,12342
654,1,58,25249
2385,1,34,28824
942,1,27,19994
1603,1,23,22758
535,1,33,7350
30,1,19,15361
847,1,36,27802
2036,1,20,31868
401,1,39,10197
2520,1,40,14033
596,1,33,8544
1729,1,63,24496
1512,1,40,30273
1256,1,32,18225
53,1,37,4822
2426,1,39,2842
1886,1,18,3065
123,1,64,13426
1673,1,23,10393
656,1,21,26143
2877,1,34,20468
2909,1,51,5942
2958,1,18,12604
359,1,18,9997
669,1,27,13327
2643,1,38,16188
2981,1,39,12117
998,1,34,6778
1768,1,33,4414
219,1,23,20012
1760,1,39,7914
2501,1,44,11170
1123,1,22,12716
1432,1,32,17322
1085,1,20,20520
1021,1,18,20188
384,1,38,15938
81,1,24,8257
1112,1,49,6298
2587,1,36,27783
301,1,62,25038
1203,1,18,22824
2281,1,20,4239
1823,1,36,10834
2526,1,31,10113
25,1,30,17708
2509,1,40,32315
1685,1,35,33588
1216,1,27,3199
689,1,39,5812
2816,1,38,20170
17783,1,23,21094
15156,1,27,6072
17560,1,49,9124
17533,1,42,13502
16608,1,64,32144
23085,1,30,23058
21413,1,22,11407
21553,1,27,16713
48937,1,55,32917
47686,1,44,2315
47188,1,27,15541
46361,1,23,23868
19173,1,36,20065
18464,1,24,22435
20136,1,64,23480
19671,1,64,14371
19362,1,54,9683
20896,1,31,3782
18926,1,38,11401
18092,1,26,13306
19888,1,28,21248
20654,1,48,16878
20113,1,54,17981
18904,1,34,16013
19565,1,22,12746
19351,1,32,10016
18829,1,21,24957
20054,1,44,5440
20520,1,24,18332
19133,1,36,5768
18597,1,44,7170
18375,1,18,24425
19012,1,26,15976
43213,1,35,3212
44563,1,34,23517
42901,1,20,8909
42396,1,37,6634
43121,1,25,34202
43882,1,30,2332
44816,1,27,26322
44932,1,34,17343
43734,1,30,6594
42262,1,19,22265
44287,1,29,19613
43834,1,47,14923
42355,1,24,3526
44393,1,26,23465
44648,1,38,5542
42490,1,31,31435
43948,1,25,28475
44636,1,34,26276
43903,1,39,24666
43900,1,21,3810
42192,1,30,6326
43051,1,32,3700
42185,1,29,17617
44455,1,21,28215
44919,1,45,20714
43514,1,50,10879
42693,1,23,22613
42058,1,30,21423
44714,1,34,18065
43274,1,27,14043
43891,1,33,10916
42394,1,53,15417
42570,1,45,7153
43399,1,23,19015
42851,1,36,20097
42011,1,57,33305
43742,1,21,18828
44805,1,62,20704
42812,1,40,9347
44363,1,22,5229
43612,1,49,9484
43697,1,41,16688
43079,1,37,6485
43149,1,43,2378
44265,1,39,5795
42709,1,30,9971
44080,1,23,22200
44731,1,27,8423
42433,1,31,4333
44980,1,64,28310
42338,1,35,12831
43127,1,26,16533
44452,1,60,18819
43784,1,34,24733
42639,1,40,24917
44620,1,42,24632
43458,1,27,7583
43552,1,33,10155
44967,1,46,9295
42931,1,40,3751
42322,1,47,7310
43449,1,22,20672
43323,1,31,3923
44067,1,30,11761
44569,1,20,8833
43208,1,33,21044
42775,1,21,18503
43822,1,35,12062
44531,1,39,10417
43726,1,38,32066
42785,1,36,16749
43563,1,31,5639
42055,1,53,18011
42919,1,29,23373
44797,1,31,7977
43053,1,37,28535
44169,1,27,18027
44786,1,27,5720
43874,1,35,6885
43091,1,31,34320
44303,1,22,19409
43050,1,43,19335
42165,1,55,11618
43432,1,28,18341
44354,1,58,23991
42286,1,35,17388
42673,1,36,4194
44896,1,35,11705
42326,1,49,20981
43608,1,25,23270
42323,1,20,18298
43217,1,33,24257
44030,1,49,20100
44851,1,47,22779
43001,1,33,19399
42484,1,22,6138
43136,1,30,17052
43408,1,18,31587
42128,1,57,6792
42554,1,28,11078
44440,1,32,28784
43366,1,29,9077
44163,1,64,7149
42012,1,23,24087
42149,1,33,4673
42368,1,27,9448
44962,1,23,34972
42301,1,35,14386
43966,1,52,19485
42340,1,40,34830
43455,1,24,20208
42609,1,30,10207
44029,1,19,10450
43531,1,21,21060
42541,1,62,26620
44043,1,25,30404
43807,1,54,21768
44206,1,30,25007
42985,1,33,9597
42763,1,37,18728
42958,1,30,24319
44528,1,21,15561
42910,1,34,14240
44361,1,24,18078
43677,1,63,14129
42255,1,21,22697
42961,1,29,4130
42442,1,21,24723
44437,1,28,29759
44351,1,52,10582
36513,1,25,6292
37922,1,39,3643
38022,1,18,8580
38283,1,59,22933
36670,1,30,21854
37518,1,18,32905
38273,1,54,3974
36775,1,65,5044
37747,1,59,4822
37151,1,27,22251
36982,1,36,12866
37467,1,65,8694
38232,1,39,10402
37336,1,21,18233
38435,1,33,21166
38634,1,36,22243
37226,1,51,6051
38124,1,33,14201
37754,1,30,14284
38395,1,32,15900
36334,1,24,19974
12775,1,58,23571
13055,1,38,12800
14228,1,54,5966
12595,1,34,20881
12851,1,23,15120
12532,1,54,16860
13582,1,50,18615
13987,1,26,2558
14058,1,22,18227
12821,1,28,11835
14801,1,41,18321
13431,1,41,2294
39328,1,25,13033
40388,1,37,8630
53283,1,34,22106
51016,1,21,24623
53512,1,40,17602
53449,1,23,29039
51192,1,34,23630
51185,1,50,14642
52403,1,51,8554
52180,1,46,32294
53099,1,24,13184
53524,1,26,7225
52359,1,27,18812
52494,1,40,8060
51433,1,49,3229
52663,1,31,22047
53219,1,18,12307
51546,1,25,10694
51284,1,37,17577
52420,1,52,27406
54000,1,26,30571
52432,1,20,21085
52115,1,39,24087
52599,1,43,8347
52056,1,49,4413
52548,1,31,23046
52053,1,27,32906
52268,1,24,10199
53106,1,40,18321
53687,1,33,15758
52621,1,27,12669
51646,1,34,9323
51805,1,18,22882
53789,1,42,25996
53076,1,42,14268
51382,1,27,9173
53673,1,42,24509
53327,1,34,8954
52241,1,20,6030
52140,1,32,3037
51852,1,46,6165
52290,1,22,7333
51945,1,61,8351
52125,1,24,29693
53010,1,49,17195
53752,1,59,24628
52312,1,46,6257
53837,1,25,19225
51972,1,32,17474
53941,1,39,20880
52113,1,19,7071
52977,1,65,18645
52741,1,27,31289
53460,1,63,15781
53389,1,26,2702
52279,1,37,21188
52738,1,36,14701
53898,1,26,24656
52230,1,28,13997
51470,1,29,14001
52562,1,29,15953
51400,1,40,9754
53844,1,27,20380
52165,1,54,15466
52004,1,18,6390
53372,1,24,15963
53309,1,44,25676
52489,1,19,5946
51258,1,56,16094
51180,1,34,21627
53838,1,50,13642
52917,1,20,11284
51309,1,46,24708
53874,1,29,4209
52866,1,27,16442
51067,1,29,12057
53840,1,31,5843
53260,1,54,20991
53420,1,52,6336
52764,1,59,11315
51683,1,28,11353
51791,1,22,4754
52532,1,29,22969
53174,1,33,6287
52966,1,31,10580
53253,1,63,15918
53361,1,32,22711
51455,1,40,8333
53423,1,26,9151
52787,1,31,4864
53555,1,25,23136
52219,1,44,16009
53464,1,59,14956
53054,1,39,10622
51739,1,28,22697
51515,1,37,34343
52065,1,40,24433
51991,1,19,17699
52549,1,28,11689
52859,1,36,6153
51493,1,21,18206
53808,1,40,26346
53951,1,54,15436
51438,1,31,16249
53553,1,28,10659
51561,1,27,12530
53281,1,64,19450
53720,1,30,23659
51266,1,26,8375
51619,1,28,21034
53969,1,35,19143
51837,1,19,5441
51056,1,33,9113
51303,1,59,24225
52044,1,33,5867
52080,1,35,19930
52482,1,33,18310
53895,1,20,19843
53216,1,37,29582
51597,1,57,12217
52273,1,33,19031
51491,1,28,23955
51308,1,25,8438
51637,1,64,23176
51829,1,37,17258
51565,1,26,11056
53513,1,23,22103
52050,1,42,23306
52909,1,46,3406
51133,1,37,11879
51044,1,30,13747
51931,1,25,9755
53656,1,28,12763
51771,1,23,18532
52654,1,34,6162
53907,1,39,4831
51633,1,22,6212
52600,1,63,7407
52776,1,21,7611
53028,1,25,14748
52252,1,48,9783
52203,1,27,5988
53835,1,31,22883
53450,1,31,5698
53743,1,48,10279
51773,1,33,13607
51766,1,18,12364
53442,1,28,12494
52397,1,40,14039
51114,1,28,22506
52578,1,59,26103
51712,1,60,11041
29285,1,56,3647
28342,1,22,24096
27253,1,21,24678
28144,1,33,11550
34856,1,35,6041
34912,1,22,13907
59931,1,39,23692
58262,1,38,11094
59444,1,60,22479
58425,1,19,6877
58153,1,43,17875
57056,1,26,23717
57572,1,40,17882
59475,1,38,11275
57868,1,25,20020
58529,1,24,20569
58836,1,28,10235
58100,1,44,4310
57631,1,23,22838
58614,1,44,9133
57827,1,21,12647
58009,1,26,30160
57349,1,30,2028
59292,1,28,15542
59549,1,60,21203
59899,1,24,22387
59190,1,39,21903
3499,1,29,15010
4470,1,62,32737
3250,1,57,13607
5243,1,39,9068
5520,1,58,5550
5864,1,28,22689
5807,1,20,11744
4842,1,18,5154
5301,1,39,21311
3087,1,56,10839
5104,1,59,6803
4120,1,26,10972
4145,1,49,27980
5477,1,49,4444
3423,1,43,34205
3184,1,21,31043
3294,1,37,12686
3188,1,38,3782
3139,1,40,19882
4492,1,28,8593
5693,1,59,19501
3275,1,28,16779
24164,1,63,7727
26530,1,37,21371
24692,1,40,22537
25221,1,29,3465
25938,1,18,24928
26201,1,19,5400
26950,1,26,11821
30153,1,28,2673
30871,1,23,19791
32293,1,27,33792
6547,1,38,7066
6933,1,24,15515
6843,1,33,20347
7668,1,48,5551
6219,1,46,20797
6707,1,30,13036
6963,1,27,18927
6306,1,51,22817
8470,1,30,20003
8868,1,59,6058
6364,1,29,16161
7196,1,18,4111
8744,1,26,17647
6416,1,22,14856
8972,1,24,11316
7524,1,59,5392
7253,1,43,18844
8738,1,37,33202
7679,1,54,8446
7649,1,20,20803
8245,1,19,31668
7473,1,28,23004
8950,1,42,14364
8765,1,32,28616
6524,1,29,6114
6969,1,39,8447
8504,1,40,10341
6379,1,27,9398
8362,1,29,18037
6298,1,49,12746
6666,1,21,7054
7950,1,44,15283
6867,1,36,14876
8060,1,28,28665
7313,1,19,5422
6800,1,21,2825
8842,1,40,12953
7873,1,61,4613
8821,1,31,12341
6959,1,21,8518
8955,1,19,3828
6325,1,18,2604
6654,1,26,23957
7965,1,32,14458
7712,1,27,23267
7000,1,57,6425
7783,1,32,18209
8596,1,28,11183
7040,1,25,13024
8065,1,58,16073
7944,1,46,22490
7937,1,23,4125
10600,1,35,4120
10105,1,34,5868
54949,1,24,17595
55195,1,29,13162
56457,1,22,27640
125,1,37,20037
2603,1,35,24255
38,1,59,7232
542,1,30,24935
418,1,18,16158
2066,1,64,27163
1061,1,28,8740
2859,1,37,8789
2179,1,34,2885
549,1,19,13354
1238,1,47,28171
354,1,29,8111
2239,1,28,15792
1453,1,18,18568
685,1,64,11272
2524,1,61,9405
95,1,39,11863
400,1,50,2176
1274,1,29,23923
17017,1,39,5688
17882,1,19,4141
21518,1,42,20672
23024,1,24,4321
22079,1,30,11460
45206,1,22,13126
47947,1,63,21455
46985,1,32,11663
18342,1,28,3698
19789,1,37,31648
18481,1,36,5263
20039,1,36,9472
18683,1,23,19899
18743,1,29,24792
20792,1,19,7160
18802,1,23,18071
19658,1,19,12989
20769,1,33,2981
20416,1,22,10247
19480,1,33,29590
18051,1,57,2713
19424,1,29,21183
20456,1,36,3648
18404,1,21,8526
20346,1,53,11391
19390,1,22,8523
20706,1,39,24981
20688,1,29,12141
19110,1,49,4571
19305,1,35,3600
20995,1,26,12408
20100,1,34,23121
20483,1,52,5971
19867,1,29,8336
20356,1,30,12896
18044,1,51,17190
20508,1,36,20470
18752,1,34,8327
18297,1,20,23631
20150,1,57,18171
20301,1,58,14283
43826,1,20,15499
44254,1,23,8806
43041,1,63,20624
43492,1,34,19790
42226,1,24,8758
44580,1,39,8954
43549,1,24,5289
44542,1,40,15101
43055,1,27,12984
42878,1,34,16518
44713,1,36,24022
42398,1,37,4563
42798,1,22,11087
44602,1,29,11641
44013,1,57,6331
43759,1,58,20286
42408,1,64,13615
44201,1,27,19511
43831,1,22,14037
44375,1,25,16407
43645,1,33,21984
43636,1,25,19732
42100,1,29,6338
44133,1,28,19537
44861,1,57,3168
